career_name,esco_occupation_uri,esco_occupation_title,source_domain,relation_type,concept_type,external_skill_id,external_skill_name,source_skill_label,source_skill_type,source_skill_type_origin,reuse_level,description,modified_date,relationship_eligible
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/233be639-bdb5-4099-ab40-96d537d6c1f3,ensure compliance with safety legislation,ensure compliance with safety legislation,skill/competence,relationship,cross-sector,Implement safety programmes to comply with national laws and legislation. Ensure that equipment and processes are compliant with safety regulations.,2024-02-09T17:29:12.952Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/267b9417-9d05-4731-a877-bfb978fb50eb,plan engineering activities,plan engineering activities,skill/competence,relationship,cross-sector,Organise engineering activities before starting them.,2024-02-09T17:29:09.851Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/2b34764d-637c-48f5-aa70-31e15c965db6,operate open source software,operate open source software,skill/competence,relationship,sector-specific,"Operate Open Source software, knowing the main Open Source models, licensing schemes, and the coding practices commonly adopted in the production of Open Source software.",2024-02-23T16:25:28.327Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db,demonstrate disciplinary expertise,demonstrate disciplinary expertise,skill/competence,relationship,cross-sector,"Demonstrate deep knowledge and complex understanding of a specific research area, including responsible research, research ethics and scientific integrity principles, privacy and GDPR requirements, related to research activities within a specific discipline.",2024-02-23T16:39:48.713Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/42b23922-1c40-4dbe-9e0c-7a568dfdf06b,adjust engineering designs,adjust engineering designs,skill/competence,relationship,cross-sector,Adjust designs of products or parts of products so that they meet requirements.,2024-02-09T17:29:15.235Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/541561bc-510c-4a99-881c-2d8bf5a85462,use technical drawing software,use technical drawing software,skill/competence,relationship,cross-sector,Create technical designs and technical drawings using specialised software.,2024-02-09T17:29:10.678Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/5a19182a-7f24-4b34-91ed-9c342787f821,liaise with architects,liaise with architects,skill/competence,relationship,sector-specific,"Facilitate communication and understanding between architects and other parties such as constructors, clients, and contractors with respect to the design of construction projects.",2025-02-27T12:45:08.961Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/6a899482-8bcf-40ca-ae67-579a1cc467ab,manage engineering project,manage engineering project,skill/competence,relationship,cross-sector,"Manage engineering project resources, budget, deadlines, and human resources, and plan schedules as well as any technical activities pertinent to the project.",2024-02-09T17:29:11.47Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/76415d7f-0fde-4364-b45f-5c044580d2aa,create CAD drawings,create CAD drawings,skill/competence,relationship,cross-sector,Create As-Built drawings using CAD.,2023-07-06T14:38:18.933Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/92721092-fe7c-4689-96bd-4f02385bc0e7,manage contracts,manage contracts,skill/competence,relationship,cross-sector,"Negotiate the terms, conditions, costs and other specifications of a contract while making sure they comply with legal requirements and are legally enforceable. Oversee the execution of the contract, agree on and document any changes in line with any legal limitations.",2024-02-09T17:29:14.494Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/9a58cd26-58eb-4a1c-b1b6-64037fe9cfa1,think abstractly,think abstractly,skill/competence,relationship,cross-sector,"Demonstrate the ability to use concepts in order to make and understand generalisations, and relate or connect them to other items, events, or experiences.",2024-02-26T16:23:39.49Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612,manage personal professional development,manage personal professional development,skill/competence,relationship,cross-sector,Take responsibility for lifelong learning and continuous professional development. Engage in learning to support and update professional competence. Identify priority areas for professional development based on reflection about own practice and through contact with peers and stakeholders. Pursue a cycle of self-improvement and develop credible career plans.,2024-02-09T17:29:09.851Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/cd5efa8c-e44d-4cbc-91c6-796018dbed68,perform project management,perform project management,skill/competence,relationship,cross-sector,"Manage and plan various resources, such as human resources, budget, deadline, results, and quality necessary for a specific project, and monitor the project's progress in order to achieve a specific goal within a set time and budget.",2024-02-09T17:29:12.215Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,execute feasibility study,execute feasibility study,skill/competence,relationship,cross-sector,"Perform the evaluation and assessment of the potential of a project, plan, proposition or new idea. Realise a standardised study which is based on extensive investigation and research to support the process of decision making.",2025-06-25T12:15:04.406Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/f54c10e4-630d-4e50-95e9-4e9e268e8f12,approve engineering design,approve engineering design,skill/competence,relationship,cross-sector,Give consent to the finished engineering design to go over to the actual manufacturing and assembly of the product.,2024-02-09T17:29:16.725Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,essential,skill,http://data.europa.eu/esco/skill/f715be1d-5fc4-49d3-82a5-0b8090d12849,synthesise information,synthesise information,skill/competence,relationship,cross-sector,"Critically read, interpret, and summarise new and complex information from diverse sources.",2024-02-29T15:53:23.476Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/023f4870-b417-4bd2-b0ae-78e61587c79f,geomatics,geomatics,knowledge,relationship,cross-sector,"The scientific discipline that studies gathering, storing, and processing geographic information.",2024-02-09T17:29:12.952Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/0435fe96-523f-4888-a76f-22df1e92d9c4,photogrammetry,photogrammetry,knowledge,relationship,cross-sector,"The science of taking photographs from at least two different locations in order to measure land surfaces to be represented in a map, 3D model or physical model.",2024-02-09T17:29:11.47Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/081d7679-5070-4777-bece-a28c49f15636,environmental policy,environmental policy,knowledge,relationship,cross-sector,"Local, national and international policies dealing with the promotion of environmental sustainability and the development of projects which reduce negative environmental impact and improve the state of the environment.",2025-02-27T12:45:08.961Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/0a48d064-dd04-47fb-a00d-85e9b4874033,business management principles,business management principles,knowledge,relationship,cross-sector,"Principles governing business management methods such as strategy planning, methods of efficient production, people and resources coordination.",2024-02-09T17:29:11.47Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/1cca610d-2afc-44a7-97fc-f2262fb5fc75,surveying,surveying,knowledge,relationship,cross-sector,The technique of determining the terrestrial or three-dimensional position of points and the distances and angles between them.,2024-02-09T17:29:13.7Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/1f632076-fd9b-4b18-a9a2-b59a59181d3e,urban planning law,urban planning law,knowledge,relationship,cross-sector,"Investments and urban development agreements. Legislative developments regarding construction in terms of environmental, sustainability, social and financial matters.",2024-02-09T17:29:14.494Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/21c27eba-bd1f-42f5-a1d5-c250227030f7,electricity consumption,electricity consumption,knowledge,relationship,cross-sector,"The different factors which are involved in the calculation and estimation of electricity consumption in a residence or facility, and methods in which electricity consumption can be lowered or made more efficient.",2024-02-09T17:29:09.009Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/2dfa5bd5-c87c-461c-bce9-69b2c58732bd,cartography,cartography,knowledge,relationship,sector-specific,"The study of interpreting the elements depicted in maps, the measures and technical specifications.",2025-02-27T12:45:08.961Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/3e40c7d0-0e36-4b33-bc33-0aa87eda0561,electrical engineering,electrical engineering,knowledge,relationship,cross-sector,"The field of engineering that deals with the study and application of electricity, electronics, and electromagnetism.",2023-02-24T10:20:17.493Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2,mathematics,mathematics,knowledge,relationship,cross-sector,"Mathematics is the study of topics such as quantity, structure, space, and change. It involves the identification of patterns and formulating new conjectures based on them. Mathematicians strive to prove the truth or falsity of these conjectures. There are many fields of mathematics, some of which are widely used for practical applications.",2025-02-27T12:45:08.961Z,true
Civil Engineer,http://data.europa.eu/esco/occupation/d7d986e1-7333-431b-9719-0c5c6939e360,civil engineer,esco_occupation_skill,optional,knowledge,http://data.europa.eu/esco/skill/47d491a9-f7c0-4b13-a10f-983d3aa0113e,safety engineering,safety engineering,knowledge,relationship,cross-sector,"The study of the risks associated with engineered designs and systems, accident prevention as well as the safety benefits of reducing deaths and injuries. The discipline focuses on analysing and mitigating potential hazards in engineering processes.",2024-02-12T08:35:32.141Z,true
